Relatório 3º Quadrimestre 2018 - Analítico,,,,,,,,,,,,,,,,,,,,,,,,,
uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,natureza_despesa,nome_natureza_despesa,fonte,fonte_detalhe,nome_fonte_detalhe,valor_orcado,saldo_credito,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,13000,13000,2520,2520,2520,0,0,2520,2520
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,117590,117590,"69168,48","58958,6","58958,6",0,0,"58958,6","58958,6"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339030,MATERIAL DE CONSUMO,3,6,RECEITA PRÓPRIA DE ENTIDADES E ÓRGÃOS AUTÔNOMOS,68400,68400,"10662,93","10662,93","10662,93",0,0,"10662,93","10662,93"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,112400,145400,"135857,53","129614,17","124411,37",0,0,"129614,17","124411,37"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,250000,72100,"61392,63","58636,73","58636,73",0,0,"58636,73","58636,73"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,6,RECEITA PRÓPRIA DE ENTIDADES E ÓRGÃOS AUTÔNOMOS,262000,312000,268000,"109428,38","109428,38",0,0,"109428,38","109428,38"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,759006,916006,"861349,01","746657,6","738563,45",0,0,"746657,6","738563,45"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,6,RECEITA PRÓPRIA DE ENTIDADES E ÓRGÃOS AUTÔNOMOS,340100,340100,"275023,83","231063,32","229755,17",0,0,"231063,32","229755,17"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339046,AUXÍLIO-ALIMENTAÇÃO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1082191,972191,"886631,5","886631,5","886631,5",0,0,"886631,5","886631,5"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339047,OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,84000,114000,112579,"110282,57","100914,71",0,0,"110282,57","100914,71"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339049,AUXÍLIO-TRANSPORTE,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,370000,370000,"287853,61","287853,61","287853,61",0,0,"287853,61","287853,61"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339091,SENTENÇAS JUDICIAIS,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,30000,30000,"24850,56","24850,56","24850,56",0,0,"24850,56","24850,56"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339092,DESPESAS DE EXERCÍCIOS ANTERIORES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,20000,0,0,0,0,0,0,0,0
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,187900,"100201,26","100201,26","100201,26",0,0,"100201,26","100201,26"
2505,FUNDAÇÃO PARQUES E ZOOBOTÂNICA,18,Gestão Ambiental,541,Preservação e Conservação Ambiental,73,"Preservação e Conservação da Fauna e Flora em Parques, Jardim Zoológico e Jardim Botânico",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,6,RECEITA PRÓPRIA DE ENTIDADES E ÓRGÃOS AUTÔNOMOS,17000,17000,587,"490,19","428,33",0,0,"490,19","428,33"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,44,Qualificação dos Próprios Municipais,1219,"Aquisição, Construção e Readaptação de Imóveis",2,"Aquisição, Construção e Readaptação de Imóveis",449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,1994073,16643654,"14121485,37","7988517,26","7842205,49",0,0,"7988517,26","7842205,49"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,44,Qualificação dos Próprios Municipais,1219,"Aquisição, Construção e Readaptação de Imóveis",2,"Aquisição, Construção e Readaptação de Imóveis",449051,OBRAS E INSTALAÇÕES,8,0,RECURSOS ORDINÁRIOS DO TESOURO ,181744,181744,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,44,Qualificação dos Próprios Municipais,1219,"Aquisição, Construção e Readaptação de Imóveis",2,"Aquisição, Construção e Readaptação de Imóveis",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,1144200,"762509,31","762509,31","762509,31",0,0,"762509,31","762509,31"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,44,Qualificação dos Próprios Municipais,1219,"Aquisição, Construção e Readaptação de Imóveis",2,"Aquisição, Construção e Readaptação de Imóveis",449093,INDENIZAÇÕES E RESTITUIÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,299424,"299422,92","18746,92","18746,92",0,0,"18746,92","18746,92"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,166,Prefeitura Moderna e Eficiente,1338,Desburocratização e Melhoria dos Serviços de Atendimento ao Cidadão,1,Implantação das Centrais BH Resolve Barreiro e Venda Nova ,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,110927,110927,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,122,Administração Geral,166,Prefeitura Moderna e Eficiente,1338,Desburocratização e Melhoria dos Serviços de Atendimento ao Cidadão,1,Implantação das Centrais BH Resolve Barreiro e Venda Nova ,449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,2953346,1223712,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,1,Reforma do Cemitério da Paz ,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,8200,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,1,Reforma do Cemitério da Paz ,449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,45460,"34426,91","34426,91","34426,91",0,0,"34426,91","34426,91"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,1,Reforma do Cemitério da Paz ,449093,INDENIZAÇÕES E RESTITUIÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,2624,2624,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,2,Reforma do Cemitério da Saudade,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,94985,39479,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,2,Reforma do Cemitério da Saudade,449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,9222,"8760,08","8760,08","8760,08",0,0,"8760,08","8760,08"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,4,Administração,452,Serviços Urbanos,165,"Planejamento, Monitoramento e Gerenciamento de Necrópoles",1217,Reforma de Necrópoles,3,Reforma do Cemiterio da Consolação,449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,10000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,319011,VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,2020000,2020000,"1846222,55","1846222,55","1846222,55",0,0,"1846222,55","1846222,55"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,319013,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,171000,171000,"163671,01","163671,01","163671,01",0,0,"163671,01","163671,01"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,319113,OBRIGAÇÕES PATRONAIS,1,0,RECURSOS ORDINÁRIOS DO TESOURO ,222000,222000,"201441,72","201441,72","201441,72",0,0,"201441,72","201441,72"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339014,DIÁRIAS - CIVIL,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,9000,9000,1580,1580,1580,0,0,1580,1580
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339030,MATERIAL DE CONSUMO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,85820,42120,"25226,17","22322,17","18931,77",0,0,"22322,17","18931,77"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339035,SERVIÇOS DE CONSULTORIA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,5000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339036,OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,12000,12000,"9583,63","9583,63","9583,63",0,0,"9583,63","9583,63"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339037,LOCAÇÃO DE MÃO-DE-OBRA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,395000,507609,507609,"452090,72","452090,72",0,0,"452090,72","452090,72"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339039,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,1236154,1113238,"1010762,25","839863,79","829994,77",0,0,"839863,79","829994,77"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339046,AUXÍLIO-ALIMENTAÇÃO,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,115000,115000,"105872,75","105872,75","105872,75",0,0,"105872,75","105872,75"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339092,DESPESAS DE EXERCÍCIOS ANTERIORES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,5000,5000,"2750,06","2750,06","2750,06",0,0,"2750,06","2750,06"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,339093,INDENIZAÇÕES E RESTITUIÇÕES,3,0,RECURSOS ORDINÁRIOS DO TESOURO ,7000,61007,"15306,73","15306,73","15306,73",0,0,"15306,73","15306,73"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,6,Segurança Pública,182,Defesa Civil,164,Ações de Defesa Civil,2541,Ações de Defesa Civil Preventivas e Emergenciais,1,Serviços Administrativos e Financeiros,449052,EQUIPAMENTOS E MATERIAL PERMANENTE,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,18000,21525,21494,12994,12994,0,0,12994,12994
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,241,Assistência ao Idoso,235,Programa de Atendimento ao Idoso,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,301880,503573,278516,"126547,45","126547,45",0,0,"126547,45","126547,45"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,241,Assistência ao Idoso,235,Programa de Atendimento ao Idoso,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,252376,224981,154898,"9724,45","9724,45",0,0,"9724,45","9724,45"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,241,Assistência ao Idoso,235,Programa de Atendimento ao Idoso,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,0,30607,"30605,7","24286,05","24286,05",0,0,"24286,05","24286,05"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,241,Assistência ao Idoso,235,Programa de Atendimento ao Idoso,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,0,27395,"27392,13","27392,13","27392,13",0,0,"27392,13","27392,13"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,390353,4861575,"1781723,83","336849,16","336849,16",0,0,"336849,16","336849,16"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,4,40,CAPTAÇÃO DE RECURSOS VINCULADOS-ASSISTÊNCIA,2072651,2162444,885855,"61677,58","61677,58",0,0,"61677,58","61677,58"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,878738,1107616,1107616,"19732,65","19732,65",0,0,"19732,65","19732,65"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,8,0,RECURSOS ORDINÁRIOS DO TESOURO ,40176,40176,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449051,OBRAS E INSTALAÇÕES,8,80,FINANCIAMENTOS,7600000,100000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,451827,"435103,41","435103,41","435103,41",0,0,"435103,41","435103,41"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,40,CAPTAÇÃO DE RECURSOS VINCULADOS-ASSISTÊNCIA,0,110207,"108337,08","108337,08","108337,08",0,0,"108337,08","108337,08"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,4,80,FINANCIAMENTOS,1000000,1310209,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,8,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,10000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,8,30,CAPTAÇÃO DE RECURSOS VINCULADOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449092,DESPESAS DE EXERCÍCIOS ANTERIORES,8,80,FINANCIAMENTOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,684067,"563348,04","467829,04","467829,04",0,0,"467829,04","467829,04"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,4,30,CAPTAÇÃO DE RECURSOS VINCULADOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,4,80,FINANCIAMENTOS,1000000,460913,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,8,0,RECURSOS ORDINÁRIOS DO TESOURO ,10000,10000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,8,30,CAPTAÇÃO DE RECURSOS VINCULADOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,8,Assistência Social,244,Assistência Comunitária,19,Proteção Social Básica,1220,"Construção, Ampliação e Reforma de Unidades de Assistência Social",1,"Construção, Ampliação e Reforma de Unidades de Assistência Social",449093,INDENIZAÇÕES E RESTITUIÇÕES,8,80,FINANCIAMENTOS,1000000,1000000,0,0,0,0,0,0,0
2700,SEC. MUN. OBRAS INFRAESTRUTURA,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,1211,"Construção, Ampliação e Reforma de Unidades de Ensino",2,"Construção, Ampliação e Reforma de Unidades de Ensino",449051,OBRAS E INSTALAÇÕES,4,0,RECURSOS ORDINÁRIOS DO TESOURO ,230914,9195806,"3759621,29","3365213,24","3365213,24",0,0,"3365213,24","3365213,24"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,1211,"Construção, Ampliação e Reforma de Unidades de Ensino",2,"Construção, Ampliação e Reforma de Unidades de Ensino",449051,OBRAS E INSTALAÇÕES,4,60,CAPTAÇÃO DE RECURSOS VINCULADOS-EDUCAÇÃO,423973,623973,"268126,37","152088,58","152088,58",0,0,"152088,58","152088,58"
2700,SEC. MUN. OBRAS INFRAESTRUTURA,12,Educação,361,Ensino Fundamental,168,Gestão da Politica do Ensino Fundamental,1211,"Construção, Ampliação e Reforma de Unidades de Ensino",2,"Construção, Ampliação e Reforma de Unidades de Ensino",449051,OBRAS E INSTALAÇÕES,4,80,FINANCIAMENTOS,1000000,1000000,0,0,0,0,0,0,0
